source_path,run_id,task_id,model,strategy,setup_status,final_status,repair_rounds,round_trace_path,setup_summary_path,discovered_run_id,discovery_status
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tmuxp_hidden_workspace_shadow__claude-opus-4-6__pattern_skeleton,cc_tmuxp_hidden_workspace_shadow,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tmuxp_hidden_workspace_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tmuxp_hidden_workspace_shadow/pattern_skeleton/logs/setup_summary.json,cc_tmuxp_hidden_workspace_shadow__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tmuxp_hidden_workspace_shadow__claude-opus-4-6__simulation_trace,cc_tmuxp_hidden_workspace_shadow,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tmuxp_hidden_workspace_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tmuxp_hidden_workspace_shadow/simulation_trace/logs/setup_summary.json,cc_tmuxp_hidden_workspace_shadow__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tmuxp_hidden_workspace_shadow__claude-opus-4-6__semantic_diff,cc_tmuxp_hidden_workspace_shadow,claude-opus-4-6,semantic_diff,success,passed_after_repair,2.0,reports/decomposition/traces/semantic_diff/cc_tmuxp_hidden_workspace_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tmuxp_hidden_workspace_shadow/semantic_diff/logs/setup_summary.json,cc_tmuxp_hidden_workspace_shadow__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tmuxp_hidden_workspace_shadow__claude-opus-4-6__role_decomposed,cc_tmuxp_hidden_workspace_shadow,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tmuxp_hidden_workspace_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tmuxp_hidden_workspace_shadow/role_decomposed/logs/setup_summary.json,cc_tmuxp_hidden_workspace_shadow__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tmuxp_recent_first_temporal__claude-opus-4-6__pattern_skeleton,cc_tmuxp_recent_first_temporal,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tmuxp_recent_first_temporal.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tmuxp_recent_first_temporal/pattern_skeleton/logs/setup_summary.json,cc_tmuxp_recent_first_temporal__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tmuxp_recent_first_temporal__claude-opus-4-6__simulation_trace,cc_tmuxp_recent_first_temporal,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tmuxp_recent_first_temporal.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tmuxp_recent_first_temporal/simulation_trace/logs/setup_summary.json,cc_tmuxp_recent_first_temporal__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tmuxp_recent_first_temporal__claude-opus-4-6__semantic_diff,cc_tmuxp_recent_first_temporal,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tmuxp_recent_first_temporal.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tmuxp_recent_first_temporal/semantic_diff/logs/setup_summary.json,cc_tmuxp_recent_first_temporal__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tmuxp_recent_first_temporal__claude-opus-4-6__role_decomposed,cc_tmuxp_recent_first_temporal,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tmuxp_recent_first_temporal.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tmuxp_recent_first_temporal/role_decomposed/logs/setup_summary.json,cc_tmuxp_recent_first_temporal__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_maxnorm_shadow__claude-opus-4-6__pattern_skeleton,cc_braindecode_maxnorm_shadow,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_maxnorm_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_maxnorm_shadow/pattern_skeleton/logs/setup_summary.json,cc_braindecode_maxnorm_shadow__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_maxnorm_shadow__claude-opus-4-6__simulation_trace,cc_braindecode_maxnorm_shadow,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_braindecode_maxnorm_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_maxnorm_shadow/simulation_trace/logs/setup_summary.json,cc_braindecode_maxnorm_shadow__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_maxnorm_shadow__claude-opus-4-6__semantic_diff,cc_braindecode_maxnorm_shadow,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_braindecode_maxnorm_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_maxnorm_shadow/semantic_diff/logs/setup_summary.json,cc_braindecode_maxnorm_shadow__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_maxnorm_shadow__claude-opus-4-6__role_decomposed,cc_braindecode_maxnorm_shadow,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_braindecode_maxnorm_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_maxnorm_shadow/role_decomposed/logs/setup_summary.json,cc_braindecode_maxnorm_shadow__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_mixup_scalar_shadow__claude-opus-4-6__pattern_skeleton,cc_braindecode_mixup_scalar_shadow,claude-opus-4-6,pattern_skeleton,success,passed_after_repair,2.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_mixup_scalar_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_scalar_shadow/pattern_skeleton/logs/setup_summary.json,cc_braindecode_mixup_scalar_shadow__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_mixup_scalar_shadow__claude-opus-4-6__simulation_trace,cc_braindecode_mixup_scalar_shadow,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_braindecode_mixup_scalar_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_scalar_shadow/simulation_trace/logs/setup_summary.json,cc_braindecode_mixup_scalar_shadow__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_mixup_scalar_shadow__claude-opus-4-6__semantic_diff,cc_braindecode_mixup_scalar_shadow,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_braindecode_mixup_scalar_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_scalar_shadow/semantic_diff/logs/setup_summary.json,cc_braindecode_mixup_scalar_shadow__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_mixup_scalar_shadow__claude-opus-4-6__role_decomposed,cc_braindecode_mixup_scalar_shadow,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_braindecode_mixup_scalar_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_scalar_shadow/role_decomposed/logs/setup_summary.json,cc_braindecode_mixup_scalar_shadow__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_mixup_weight_trap__claude-opus-4-6__pattern_skeleton,cc_braindecode_mixup_weight_trap,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_mixup_weight_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/pattern_skeleton/logs/setup_summary.json,cc_braindecode_mixup_weight_trap__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_mixup_weight_trap__claude-opus-4-6__simulation_trace,cc_braindecode_mixup_weight_trap,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_braindecode_mixup_weight_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/simulation_trace/logs/setup_summary.json,cc_braindecode_mixup_weight_trap__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_mixup_weight_trap__claude-opus-4-6__semantic_diff,cc_braindecode_mixup_weight_trap,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_braindecode_mixup_weight_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/semantic_diff/logs/setup_summary.json,cc_braindecode_mixup_weight_trap__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_mixup_weight_trap__claude-opus-4-6__role_decomposed,cc_braindecode_mixup_weight_trap,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_braindecode_mixup_weight_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_mixup_weight_trap/role_decomposed/logs/setup_summary.json,cc_braindecode_mixup_weight_trap__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__claude-opus-4-6__pattern_skeleton,cc_braindecode_temporal_front_window,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/pattern_skeleton/logs/setup_summary.json,cc_braindecode_temporal_front_window__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__claude-opus-4-6__simulation_trace,cc_braindecode_temporal_front_window,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/simulation_trace/logs/setup_summary.json,cc_braindecode_temporal_front_window__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__claude-opus-4-6__semantic_diff,cc_braindecode_temporal_front_window,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/semantic_diff/logs/setup_summary.json,cc_braindecode_temporal_front_window__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__claude-opus-4-6__role_decomposed,cc_braindecode_temporal_front_window,claude-opus-4-6,role_decomposed,success,passed_after_repair,2.0,reports/decomposition/traces/role_decomposed/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/role_decomposed/logs/setup_summary.json,cc_braindecode_temporal_front_window__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__claude-opus-4-6__pattern_skeleton,cc_braindecode_temporal_mask_misorder,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/pattern_skeleton/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__claude-opus-4-6__simulation_trace,cc_braindecode_temporal_mask_misorder,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/simulation_trace/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__claude-opus-4-6__semantic_diff,cc_braindecode_temporal_mask_misorder,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/semantic_diff/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__claude-opus-4-6__role_decomposed,cc_braindecode_temporal_mask_misorder,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/role_decomposed/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_component_shadow__claude-opus-4-6__pattern_skeleton,cc_tc_template_component_shadow,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_component_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_component_shadow/pattern_skeleton/logs/setup_summary.json,cc_tc_template_component_shadow__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_component_shadow__claude-opus-4-6__simulation_trace,cc_tc_template_component_shadow,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_component_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_component_shadow/simulation_trace/logs/setup_summary.json,cc_tc_template_component_shadow__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_component_shadow__claude-opus-4-6__semantic_diff,cc_tc_template_component_shadow,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_component_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_component_shadow/semantic_diff/logs/setup_summary.json,cc_tc_template_component_shadow__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_component_shadow__claude-opus-4-6__role_decomposed,cc_tc_template_component_shadow,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_component_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_component_shadow/role_decomposed/logs/setup_summary.json,cc_tc_template_component_shadow__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_component_status_shadow_v2__claude-opus-4-6__pattern_skeleton,cc_tc_template_component_status_shadow_v2,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_component_status_shadow_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_component_status_shadow_v2/pattern_skeleton/logs/setup_summary.json,cc_tc_template_component_status_shadow_v2__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_component_status_shadow_v2__claude-opus-4-6__simulation_trace,cc_tc_template_component_status_shadow_v2,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_component_status_shadow_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_component_status_shadow_v2/simulation_trace/logs/setup_summary.json,cc_tc_template_component_status_shadow_v2__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_component_status_shadow_v2__claude-opus-4-6__semantic_diff,cc_tc_template_component_status_shadow_v2,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_component_status_shadow_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_component_status_shadow_v2/semantic_diff/logs/setup_summary.json,cc_tc_template_component_status_shadow_v2__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_component_status_shadow_v2__claude-opus-4-6__role_decomposed,cc_tc_template_component_status_shadow_v2,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_component_status_shadow_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_component_status_shadow_v2/role_decomposed/logs/setup_summary.json,cc_tc_template_component_status_shadow_v2__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__pattern_skeleton,cc_tc_template_detail_maxpoints_shadow,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_detail_maxpoints_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_detail_maxpoints_shadow/pattern_skeleton/logs/setup_summary.json,cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__simulation_trace,cc_tc_template_detail_maxpoints_shadow,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_detail_maxpoints_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_detail_maxpoints_shadow/simulation_trace/logs/setup_summary.json,cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__semantic_diff,cc_tc_template_detail_maxpoints_shadow,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_detail_maxpoints_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_detail_maxpoints_shadow/semantic_diff/logs/setup_summary.json,cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__role_decomposed,cc_tc_template_detail_maxpoints_shadow,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_detail_maxpoints_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_detail_maxpoints_shadow/role_decomposed/logs/setup_summary.json,cc_tc_template_detail_maxpoints_shadow__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_detail_languages_shadow__claude-opus-4-6__pattern_skeleton,cc_tc_template_detail_languages_shadow,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_detail_languages_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_detail_languages_shadow/pattern_skeleton/logs/setup_summary.json,cc_tc_template_detail_languages_shadow__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_detail_languages_shadow__claude-opus-4-6__simulation_trace,cc_tc_template_detail_languages_shadow,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_detail_languages_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_detail_languages_shadow/simulation_trace/logs/setup_summary.json,cc_tc_template_detail_languages_shadow__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_detail_languages_shadow__claude-opus-4-6__semantic_diff,cc_tc_template_detail_languages_shadow,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_detail_languages_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_detail_languages_shadow/semantic_diff/logs/setup_summary.json,cc_tc_template_detail_languages_shadow__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_detail_languages_shadow__claude-opus-4-6__role_decomposed,cc_tc_template_detail_languages_shadow,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_detail_languages_shadow.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_detail_languages_shadow/role_decomposed/logs/setup_summary.json,cc_tc_template_detail_languages_shadow__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_difficulty_case_trap__claude-opus-4-6__pattern_skeleton,cc_tc_template_difficulty_case_trap,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_difficulty_case_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_difficulty_case_trap/pattern_skeleton/logs/setup_summary.json,cc_tc_template_difficulty_case_trap__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_difficulty_case_trap__claude-opus-4-6__simulation_trace,cc_tc_template_difficulty_case_trap,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_difficulty_case_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_difficulty_case_trap/simulation_trace/logs/setup_summary.json,cc_tc_template_difficulty_case_trap__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_difficulty_case_trap__claude-opus-4-6__semantic_diff,cc_tc_template_difficulty_case_trap,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_difficulty_case_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_difficulty_case_trap/semantic_diff/logs/setup_summary.json,cc_tc_template_difficulty_case_trap__claude-opus-4-6__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_difficulty_case_trap__claude-opus-4-6__role_decomposed,cc_tc_template_difficulty_case_trap,claude-opus-4-6,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_difficulty_case_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_difficulty_case_trap/role_decomposed/logs/setup_summary.json,cc_tc_template_difficulty_case_trap__claude-opus-4-6__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-opus-4-6__pattern_skeleton,cc_tc_template_round_sort_trap,claude-opus-4-6,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/pattern_skeleton/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-opus-4-6__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-opus-4-6__simulation_trace,cc_tc_template_round_sort_trap,claude-opus-4-6,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/simulation_trace/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-opus-4-6__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-opus-4-6__semantic_diff,cc_tc_template_round_sort_trap,claude-opus-4-6,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/semantic_diff/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-opus-4-6__semantic_diff,Discovered
